News#,Title Content, match,Score,Polarity
3376,"BOWATER 1986 PRETAX PROFITS RISE 15.6 MLN STG",,0,Neutral
3377,"U.K. MONEY MARKET DEFICIT FORECAST AT 250 MLN STG",,0,Neutral
3378,"SOUTH KOREA MOVES TO SLOW GROWTH OF TRADE SURPLUS",slow,-1,Negative
3379,"FINNS AND CANADIANS TO STUDY MTBE PRODUCTION PLANT",,0,Neutral
3380,"GERMAN ENGINEERING WAGE-ROUND TALKS BREAK DOWN",break,-1,Negative
3381,"CRA SOLD FORREST GOLD FOR 76 MLN DLRS - WHIM CREEK",gold,1,Positive
3382,"MALAYSIA SETS 100 MLN SWISS FRANC NOTES ISSUE",issue,-1,Negative
3383,"GERMAN INDUSTRIAL EMPLOYMENT SEEN STAGNATING",,0,Neutral
3384,"FEDERAL REALTY ISSUES 75 MLN DLR CONVERTIBLE BOND",issues,-1,Negative
3385,"SEOUL STOCK MARKET CONSOLIDATES ON STATE MEASURES",,0,Neutral
3386,"MALAYSIA SHELVES HUGE HYDROELECTRIC PROJECT",,0,Neutral
3387,"QUEBEC ISSUES 30 BILLION YEN EUROBOND",issues,-1,Negative
3388,"BOWATER INDUSTRIES PROFIT EXCEED EXPECTATIONS",exceed,1,Positive
3389,"CITIBANK NORWAY UNIT LOSES SIX MLN CROWNS IN 1986",loses,-1,Negative
3390,"JAPANESE ECONOMIC PACKAGE SEEN AS MAJOR CHANGE",,0,Neutral
3391,"VIEILLE MONTAGNE SAYS 1986 CONDITIONS UNFAVOURABLE",,0,Neutral
3392,"VIEILLE MONTAGNE REPORTS LOSS, DIVIDEND NIL",loss,-1,Negative
3393,"EC MAINLY FOR TIN EXTENSION, NO U.K. STAND TAKEN",,0,Neutral
3394,"IAE CALLS OFF SUPERFAN ENGINE PROJECT",,0,Neutral
3395,"JAPAN, BRITAIN TO EXCHANGE SECURITIES MARKET INFO",,0,Neutral
3396,"SOUTH KOREA STUDIES RESTRUCTURING FINANCIAL SECTOR",restructuring,1,Positive
3397,"JAPAN GIVEN LITTLE HOPE OF AVOIDING U.S. SANCTIONS",,0,Neutral
3398,"THAI ZINC EXPORTS FALL IN MARCH",fall,-1,Negative
3399,"DUTCH PROPOSE STRICT INSIDER TRADING LAW",strict,-1,Negative
3400,"DANSK NATURGAS ISSUES 10 BILLION YEN EUROBOND",issues,-1,Negative
3401,"EC SUGAR TENDER HARD TO PREDICT - LONDON TRADE",tender, hard,0,Neutral
3402,"NORTH YEMEN CALLS SUGAR BUYING TENDER - TRADE",tender,1,Positive
3403,"JAPAN TO HOLD FORMAL FINANCIAL TALKS WITH FRANCE",,0,Neutral
3404,"ANHEUSER-BUSCH JOINS BID FOR SAN MIGUEL",,0,Neutral
3405,"CHINA CONSTRUCTION BANK MANDATES 150 MLN DLR LOAN",,0,Neutral
3406,"ECONOMIC SPOTLIGHT - AUSTRALIAN MARKETS BOOMING",booming,1,Positive
3407,"ECONOMIC SPOTLIGHT - KUWAITI ECONOMY",,0,Neutral
3408,"MALAYSIA MAY NOT MEET 1987 OIL PALM TARGET",,0,Neutral
3409,"ELDERS PLANS TO FLOAT OFF COURAGE PUBS",courage,1,Positive
3410,"FREEPORT TO START SULPHUR MINE IN PHILIPPINES",,0,Neutral
3411,"BANK OF JAPAN HAS NO COMMENT ON YEN BOND REPORT",,0,Neutral
3412,"MAFINA ISSUES 200 MLN SFR BOND WITH WARRANTS",issues,-1,Negative
3413,"HOKURIKU ELECTRIC ISSUES 35 MLN DLR WARRANT BOND",issues,-1,Negative
3414,"SAITAMA BANK ISSUES 100 MLN SFR CONVERTIBLE",issues,-1,Negative
3415,"JARDINE MATHESON SAID IT SETS TWO-FOR-FIVE BONUS ISSUE REPLACING ""B"" SHARES",issue, bonus,0,Neutral
3416,"MONIER SAYS BRITAIN'S REDLAND MAY BID FOR IT",,0,Neutral
3417,"FEDERAL REALTY ISSUES 75 MLN DLR CONVERTIBLE BOND",issues,-1,Negative
3418,"QUEBEC ISSUES 30 BILLION YEN EUROBOND",issues,-1,Negative
3419,"ISUZU PLANS NO INTERIM DIVIDEND",,0,Neutral
3420,"JAPANESE OFFICIAL TAKES DATA TO MICROCHIP TALKS",,0,Neutral
3421,"FRENCH GOVERNMENT WINS CONFIDENCE VOTE",wins, confidence,2,Positive
3422,"NORWAY TO TIGHTEN RULES FOR REGISTERING LOANS",,0,Neutral
3423,"BELL GROUP CONFIRMS STANDARD CHARTERED STAKE",,0,Neutral
3424,"S. AFRICA MINES BODY SEES MAY DAY WORK STOPPAGE",work,1,Positive
3425,"NIPPON STEEL DENIES CHINA SEEKING JAPANESE PLANTS",denies,-1,Negative
3426,"FRENCH FEBRUARY CAR OUTPUT UP 27.2 PCT",,0,Neutral
3427,"JARDINE MATHESON REPLACES ""B"" SHARE BY BONUS ISSUE",issue, bonus,0,Neutral
3428,"JAPAN GIVEN LITTLE HOPE OF AVOIDING U.S. SANCTIONS",,0,Neutral
3429,"BANK OF JAPAN INTERVENES SOON AFTER TOKYO OPENING",,0,Neutral
3430,"MOSCOW INDIGNANT AT REAGAN STATEMENT",indignant,-1,Negative
3431,"BATTLES FLARE NEAR SOUTHERN BEIRUT CAMPS",flare,-1,Negative
3432,"SOUTH AFRICAN OUTLOOK SEEN BRIGHTER, LIBERTY LIFE",brighter, liberty,2,Positive
3433,"MALAYSIAN FUND TO BE LAUNCHED IN U.S. IN MAY",,0,Neutral
3434,"INDONESIAN INFLATION RATE 8.8 PCT IN 1986/87",,0,Neutral
3435,"U.K. MONEY MARKET GIVEN 53 MLN STG ASSISTANCE",,0,Neutral
3436,"COUPON CUT ON KEIHANSHIN REAL ESTATE WARRANT BOND",,0,Neutral
3437,"SAN MIGUEL DEAL HIT BY MORE LAWSUITS",,0,Neutral
3438,"RAIN BOOSTS CENTRAL QUEENSLAND SUGAR CANE CROP",,0,Neutral
3439,"FRENCH TRADERS FORECAST EC SUGAR TENDER",tender,1,Positive
3440,"PHILADELPHIA SEES CURRENCY OPTIONS TRADE IN ASIA",,0,Neutral
3441,"THYSSEN UNIT TO COOPERATE WITH CANADIAN FIRM",,0,Neutral
3442,"ITALY'S LA FONDIARIA TO REPORT HIGHER 1986 PROFITS",,0,Neutral
3443,"NATIONAL BANK MORTGAGE ISSUES CANADIAN DLR BOND",issues,-1,Negative
3444,"NICKEL PRICES UNLIKELY TO RISE MUCH - SHEARSON",unlikely,-1,Negative
3445,"HONG KONG PROVIDES NEW GUARANTEE FOR MTRC DEBTS",debts, guarantee,0,Neutral
3446,"HIGHER 1986 PROFIT FOR DUTCH CHEMICAL FIRM DSM",,0,Neutral
3447,"POEHL WARNS AGAINST FURTHER DOLLAR FALL",fall,-1,Negative
3448,"CINCINNATI BELL &lt;CSN> STARTS AUXTON &lt;AUXT> BID",,0,Neutral
3449,"CALIFORNIA BIOTECH &lt;CBIO> SEES 1ST QTR LOSS",loss,-1,Negative
3450,"PALL CORP &lt;PLL> SETS QUARTERLY DIVIDEND",,0,Neutral
3451,"JAPAN DIVISION OF LABOUR WITH ASIA URGED",,0,Neutral
3452,"BOTSWANA APPEALS FOR DROUGHT AID",drought,-1,Negative
3453,"U.K. GOVT TO INJECT 283 MLN STG INTO ROLLS ROYCE",,0,Neutral
3454,"CALIFORNIA MOVES AGAINST KMG MAIN HURDMAN",,0,Neutral
3455,"IRAN MOUNTS FRESH ATTACKS ON IRAQ NEAR BASRA",attacks, fresh,0,Neutral
3456,"OECD URGES GERMANY TO STEP UP AID",,0,Neutral
3457,"UNILEVER SEEKS BUYER FOR STAUFFER CHEMICAL",,0,Neutral
3458,"ASEAN SHOWS MIXED PERFORMANCE IN 1986",,0,Neutral
3459,"CONRAC CORP SAID IT HAS ENTERED TALKS ON ITS ACQUISITION WITH SEVERAL PARTIES",,0,Neutral
3460,"BRITAIN, JAPAN CLASH OVER STOCK MARKET ACCESS",clash,-1,Negative
3461,"CANADIAN AIRLINES TO PURCHASE SIX BOEING 767 AIRCRAFT",,0,Neutral
3462,"ALLIED SIGNAL &lt;ALD> FIBERS UNIT SETS RESEARCH",,0,Neutral
3463,"VARIAN &lt;VAR> GETS &lt;TOSHIBA CORP> CONTRACT",,0,Neutral
3464,"&lt;ASIX SYSTEMS> GETS MORE FINANCING",,0,Neutral
3465,"CONRAC &lt;CAX> IN MERGER TALKS WITH SEVERAL",,0,Neutral
3466,"TOP FRENCH BANKER SEES CHINA FOREIGN DEBT VERY LOW",top, debt,0,Neutral
3467,"JAPAN'S LDP URGES MORE IMPORTS OF 12 FARM ITEMS",,0,Neutral
3468,"AUSTRALIAN UNIONS LAUNCH NEW SOUTH WALES STRIKES",,0,Neutral
3469,"TANZANIA RAISES PRICES TO KEEP BUDGET DEFICIT DOWN",,0,Neutral
3470,"COMPUTER RESEARCH INC &lt;CORE> 2ND QTR FEB 28 NET",,0,Neutral
3471,"NMR CENTERS &lt;NMRC> STARTS BUILDING IMAGE CENTER",,0,Neutral
3472,"NO SPECIAL CHECKS AT GERMAN BANKS BECAUSE OF VW",,0,Neutral
3473,"AUSTRALIAN FOREIGN SHIP BAN ENDS",,0,Neutral
3474,"RUBBERMAID INC 1ST QTR SHR 28 CTS VS 22 CTS",,0,Neutral
3475,"INDEPENDENT CHAIRMAN FOR DUTCH CARGO DISPUTE",dispute,-1,Negative
3476,"ELECTRO RENT CORP &lt;ELRC> 3RD QTR FEB 28 NET",,0,Neutral
3477,"BOEING &lt;BA> UNIT CHOOSES UNDUCTED FAN ENGINE",,0,Neutral
3478,"RUBBERMAID INC &lt;RBD> 1ST QTR NET",,0,Neutral
3479,"WTC INTERNATIONAL INC &lt;WAF> 4TH QTR FEB 28 NET",,0,Neutral
3480,"U.K. MONEY MARKET GIVEN FURTHER 166 MLN STG HELP",,0,Neutral
3481,"MEAD CORP 1ST QTR OPER SHR 1.09 DLRS VS 67 CTS",,0,Neutral
3482,"CANADIAN AIRLINES TO PURCHASE SIX BOEING&lt;BA>JETS",,0,Neutral
3483,"RUBBERMAID &lt;RBD> SEES CONTINUED IMPROVEMENT",improvement,1,Positive
3484,"CAYUGA SAVINGS BANK &lt;CAYB> 1ST QTR NET",savings,1,Positive
3485,"JOHNSTOWN SAVINGS BANK FSB &lt;JSBK> 1ST QTR NET",savings,1,Positive
3486,"HOME SAVINGS AND LOAN ASSOCIATION INC &lt;HSLD>",savings,1,Positive
3487,"GEODYNAMICS CORP &lt;GDYN> 3RD QTR FEB 27 NET",,0,Neutral
3488,"&lt;NORTH STAR URANIUM INC> CHANGES NAME",,0,Neutral
3489,"GREAT LAKES CHEMICAL &lt;GLK> TO BUILD NEW PLANT",great,1,Positive
3490,"SWEDISH UNEMPLOYMENT STEADY IN MARCH",steady,1,Positive
3491,"COMPAQ &lt;CPQ> EXPECTS HIGHER FIRST QUARTER NET",,0,Neutral
3492,"CHRISTIAN DEMOCRAT MINISTERS RESIGN",,0,Neutral
3493,"M/A-COM &lt;MAI> ENDS CHIEF OPERATING OFFICER POST",,0,Neutral
3494,"I.U. INTERNATIONAL &lt;IU> TO SELL INSURANCE UNITS",,0,Neutral
3495,"COLOROCS &lt;CLRX> EXTENDS WARRANT EXERCISE PERIOD",,0,Neutral
3496,"MASON BEST FORMS ENERGY HOLDING COMPANY",best,1,Positive
3497,"CXR TELCOM CORP &lt;CXRL> 3RD QTR MARCH 31 NET",,0,Neutral
3498,"PROXMIRE OUTLINES INSIDER TRADING LEGISLATION",,0,Neutral
3499,"HELEN OF TROY CORP &lt;HELE> 4TH QTR FEB 28 NET",,0,Neutral
3500,"BANKERS TRUST &lt;BT> PUTS BRAZIL ON NON-ACCRUAL",trust,1,Positive
3501,"&lt;FIRST MERCANTILE CURRENCY FUND INC> 1ST QTR NET",,0,Neutral
3502,"UK INTERVENTION BD SAYS EC SOLD 118,350 TONNES WHITE SUGAR AT REBATE 46.496 ECUS.",,0,Neutral
3503,"STOLTENBERG SEES MOVES TO STRENGTHEN PARIS ACCORD",,0,Neutral
3504,"U.K. INTERVENTION BOARD DETAILS EC SUGAR SALES",,0,Neutral
3505,"FORD EXTENDS INCENTIVE PROGRAM ON LIGHT TRUCKS TO APRIL 30 FROM APRIL SIX",,0,Neutral
3506,"NORANDA TO SELL 150 MLN DLRS IN DEBENTURES",,0,Neutral
3507,"BACHE SECURITIES CANADA BUYS TORONTO EXCHANGE SEAT FOR 301,000 DLRS",,0,Neutral
3508,"MAFINA BOND WITH WARRANTS SET AT 250 MLN SFR",,0,Neutral
3509,"MEAD &lt;MEA> EXPECTS IMPROVED EARNINGS THIS YEAR",improved,1,Positive
3510,"ENDOTRONICS SEEKS TO ESTABLISH 2ND QTR RESERVE",,0,Neutral
3511,"AMERTEK INC &lt;ATEKF> 1ST QTR NET",,0,Neutral
3512,"COMSTOCK GROUP &lt;CSTK> SELLS PREFERRED STOCK",,0,Neutral
3513,"QVC NETWORK &lt;QVCN> CLARIFIES AGREEMENT",agreement,1,Positive
3514,"ALEX BROWN INC &lt;ABSB> 1ST QTR MARCH 27 NET",,0,Neutral
3515,"EQUITABLE RESOURCES &lt;EQT> FILES UNIT OFFERING",equitable,1,Positive
3516,"TOWN AND COUNTRY JEWELRY MANUFACTURING &lt;TCJC>",,0,Neutral
3517,"JOHANNESBURG GOLD SHARES CLOSE MIXED TO FIRMER",gold, firmer,2,Positive
3518,"FEEDER CATTLE FUTURES SET NEW HIGHS, TURN MIXED",,0,Neutral
3519,"CBT CORN SPREADS",,0,Neutral
3520,"TEXAS PANHANDLE/W OKLA FEEDLOT ROUNDUP - USDA",,0,Neutral
3521,"MIDWEST GRAIN FUTURES 11:00 EDT",,0,Neutral
3522,"VOLCKER PUSHES SPENDING CUTS OVER TRADE BILL",,0,Neutral
3523,"MIDWEST GRAIN FUTURES 11:01 EDT",,0,Neutral
3524,"CBT SOYBEAN SPREADS",,0,Neutral
3525,"SIOUX FALLS CATTLE UP 0.50 DLR - USDA",falls,-1,Negative
3526,"CBT SOYBEAN OIL SPREADS",,0,Neutral
3527,"FLASH SIOUX FALLS HOGS UP 1.75 DLR - USDA",falls, hogs,-2,Negative
3528,"CBT SOYBEAN MEAL SPREADS",,0,Neutral
3529,"AMERICAN SPORTS ADVISORS &lt;PIKS> TO LIQUIDATE",,0,Neutral
3530,"N.Y. COFFEE FUTURES SLIGHTLY HIGHER, THIN EARLY",,0,Neutral
3531,"THATCHER FIRM AS PRESSURE MOUNTS FOR ELECTIONS",,0,Neutral
3532,"PORTUGUESE AIRLINE CONFIRMS AIRBUS A310 ORDER",,0,Neutral
3533,"FLASH ST PAUL HOGS UP 1.00/2.00 DLRS - USDA",hogs,-1,Negative
3534,"VOLCKER SAYS RESTRICTIVE MONETARY POLICY WOULD HURT INVESTMENT",restrictive, hurt,-2,Negative
3535,"WORLD SUGAR FUTURES TUMBLE IN EARLY TRADING",tumble,-1,Negative
3536,"GOLD AND SILVER CLOSE OFF HIGHS IN ZURICH",gold,1,Positive
3537,"SWEDEN'S ERICSSON WINS U.S. ORDER",wins,1,Positive
3538,"FLASH OMAHA HOGS UP 1.00 DLR - USDA",hogs,-1,Negative
3539,"CBT WHEAT FUTURES OPEN FIRMER, SET NEW HIGHS",firmer,1,Positive
3540,"DOLLAR CLOSES LITTLE CHANGED IN FRANKFURT",,0,Neutral
3541,"LIVE HOG FUTURES HIGHER EARLY",,0,Neutral
3542,"MIDWEST GRAIN FUTURES 11:10 EDT",,0,Neutral
3543,"HONEYWELL BULL INTRODUCES HIGH PERFORMANCE COMPUTERS FOR MEDIUM, LARGE FIRMS",,0,Neutral
3544,"PORK BELLY FUTURES START HIGHER, THEN EASE",ease,1,Positive
3545,"MISSOURI DIRECT HOGS UP 1.00-1.50 DLR - USDA",hogs,-1,Negative
3546,"VOLCKER SEES TIGHT POLICY HURTING INVESTMENT",hurting,-1,Negative
3547,"REUTERS &lt;RtrSY> UNIT COMPLETES TRADING SYSTEM",,0,Neutral
3548,"LONDON LIFFE D.MARK CLOSE 1614 - APR 7",,0,Neutral
3549,"LONDON LIFFE S.FRANC CLOSE 1616 - APR 7",,0,Neutral
3550,"CBT SOYBEAN FUTURES OPEN SLIGHTLY FIRMER",firmer,1,Positive
3551,"DOLLAR REMAINS IN NARROW RANGE IN QUIET ZURICH",quiet,1,Positive
3552,"ST LOUIS CATTLE STEADY/UP 0.50 DLR - USDA",steady,1,Positive
3553,"LIFFE, AFTER RECORD VOLUMES, SEES MORE GROWTH",,0,Neutral
3554,"NEW BEDFORD INSTITUTION FOR SAVINGS &lt;NBBS> YEAR",savings,1,Positive
3555,"HONEYWELL BULL UNVEILS FIVE NEW COMPUTERS",,0,Neutral
3556,"OXFORD ENERGY CO &lt;OEN> TO BUILD ENRGY PLANT",,0,Neutral
3557,"POLYDEX &lt;POLXF> ANTI-WRINKLE INGREDIENT PATENTED",wrinkle,-1,Negative
3558,"DIGITAL TRANSMISSION &lt;DTINU> OFFERS UNITS",,0,Neutral
3559,"CBT SOYPRODUCT FUTURES HIGHER IN EARLY TRADE",,0,Neutral
3560,"PRESIDENTIAL AIR &lt;PAIR> IN SALE/LEASEBACK",,0,Neutral
3561,"MIDWEST GRAIN FUTURES 11:20 EDT",,0,Neutral
3562,"HIGHWOOD &lt;HIWDF> COMMENTS ON SHARE PRICE RISE",,0,Neutral
3563,"SPOT TIN SLIGHTLY LOWER ON EUROPEAN FREE MARKET",free,1,Positive
3564,"FHLBB CHANGES SHORT-TERM DISCOUNT NOTE RATES",,0,Neutral
3565,"GENERAL ELECTRIC&lt;GE>-POWERED HELICOPTER UNVEILED",,0,Neutral
3566,"REUTER UNIT COMPLETES MERRILL LYNCH TRADING SYSTEM",,0,Neutral
3567,"AFRICAN DEVELOPMENT BANK LOANS ROSE 42 PCT IN 1986",,0,Neutral
3568,"OMAHA CATTLE UP 0.50 DLR - USDA",,0,Neutral
3569,"MELRIDGE &lt;BULB> UNIT IN REAL ESTATE AGREEMENT",agreement,1,Positive
3570,"PHOTRONICS CORP &lt;PHOT> YEAR FEB 28 NET",,0,Neutral
3571,"MIDWAY AIRLINES &lt;MDWY> MARCH LOAD FACTOR FALLS",falls,-1,Negative
3572,"OCEAN BIO-CHEM INC &lt;OBCI> YEAR NET",,0,Neutral
3573,"LOWE'S &lt;LOW> TO SELL DURAKON &lt;DRKN> LINER",,0,Neutral
3574,"FEDERAL RESOURCES &lt;FDRC> NAMES NEW PRESIDENT",,0,Neutral
3575,"WALKER TELECOMMUNICATIONS &lt;WTEL> GETS CONTRACT",,0,Neutral
3576,"AIDC ISSUES AUSTRALIAN DOLLAR ZERO COUPON EUROBOND",issues,-1,Negative
3577,"TELE-COMMUNICATIONS &lt;TCOMA> SELLS CABLE SYSTEMS",,0,Neutral
3578,"SWEDISH FINANCE FIRMS SEEN HIT BY DEREGULATION",,0,Neutral
3579,"WALL STREET STOCKS HIGHER IN LATE MORNING",,0,Neutral
3580,"ENVIRONMENTAL POWER CORP &lt;POWR> YEAR NET",,0,Neutral
3581,"SWEDISH INDUSTRY SEES HIGHER 1987 PRODUCTION",,0,Neutral
3582,"U.S. ENERGY FUTURES STEADY BUT QUIET",quiet, steady,2,Positive
3583,"GERMAN LONG-TERM CAPITAL INFLOW SLUMPS IN FEBRUARY",,0,Neutral
3584,"BRITISH TELECOM, NTT SIGN COOPERATION AGREEMENT",agreement,1,Positive
3585,"SIOUX CITY CATTLE UP 0.50/1.00 DLR - USDA",,0,Neutral
3586,"N.Y. COTTON FUTURES STEADY IN EARLY TRADING",steady,1,Positive
3587,"SIOUX CITY HOGS STEADY/UP 1.25 DLR - USDA",hogs, steady,0,Neutral
3588,"MIDWEST GRAIN FUTURES 11:31 EDT",,0,Neutral
3589,"EC SOURCES SAY UK WHEAT PLAN YET TO BE APPROVED",,0,Neutral
3590,"BROKERAGE FIRM UPS STAKE IN ALLEGHENY &lt;AG>",,0,Neutral
3591,"U.K. GRAIN FUTURES CLOSE STEADY TO FIRMER",firmer, steady,2,Positive
3592,"KANSAS CITY SHIPMENTS AND RECEIPTS",,0,Neutral
3593,"STONE &lt;STO> FILES FOR SECONDARY OFFERING",,0,Neutral
3594,"LME METAL PM 2ND RING VOLUMES/PAIDS - APR 7",,0,Neutral
3595,"SPOT LARD, TALLOW, GREASE STEADY",steady,1,Positive
3596,"BOEING PROPOSES WESTLAND DEAL",,0,Neutral
3597,"ENVIRONMENTAL POWER &lt;POWR> GETS CONTRACTS",,0,Neutral
3598,"LONE STAR &lt;LCE> SEES FLAT U.S. CEMENT DEMAND",lone,-1,Negative
3599,"U.S. ALUMINUM STOCKS HIGHER IN DECEMBER - ABMS",,0,Neutral
3600,"MALTA TENDERS FOR WHITE SUGAR TODAY - TRADE",,0,Neutral
3601,"CALTON &lt;CN> OFFERING DECLARED EFFECTIVE",effective,1,Positive
3602,"CHILI'S &lt;CHLI> FILES FOR CONVERTIBLE DEBENTURES",,0,Neutral
3603,"GOTTHARD BANK SELLS WARRANTS INTO DAINIPPON INK",,0,Neutral
3604,"FED SETS TWO-DAY SYSTEM REPURCHASES, FED SAYS",,0,Neutral
3605,"ALIAS RESEARCH IN CAPITAL JOINT VENTURE",,0,Neutral
3606,"EMERY AIR &lt;EAF> MARCH SHIPMENTS RISE",,0,Neutral
3607,"CORROON AND BLACK &lt;CBL> COMPLETE ACQUISITION",,0,Neutral
3608,"COLONIAL &lt;CLBGA> TO ACQUIRE PENSACOLA BANK",,0,Neutral
3609,"KANSAS CITY WHEAT MARGINALLY FIRMER AT MIDDAY",firmer, marginally,0,Neutral
3610,"MIDWEST GRAIN FUTURES 11:40 EDT",,0,Neutral
3611,"ST JOSEPH HOGS UP 1.00/1.50 DLR - USDA",hogs,-1,Negative
3612,"Ia-So Minn direct hogs estimated rcpts 80,000 vs actual week ago 85,000 and actual year ago 72,000.",hogs,-1,Negative
3613,"OHIO DIRECT HOGS UP 1.00 DLR - USDA",hogs,-1,Negative
3614,"ONTARIO TREASURY BILL YIELD RISES",,0,Neutral
3615,"UNIVERSITY &lt;UPT> REPORTS MARCH LENS SALE",,0,Neutral
3616,"SUPER RITE FOODS INC &lt;SRFI> SETS QTRLY PAYOUT",super,1,Positive
3617,"KANSAS CITY HOGS UP 1.50 DLR - USDA",hogs,-1,Negative
3618,"MILTON ROY CO &lt;MRC> SETS QUARTERLY",,0,Neutral
3619,"JOLIET HOGS UP 1.00 DLR - USDA",hogs,-1,Negative
3620,"INDIANA DIRECT HOGS UP 1.00/1.50 DLR - USDA",hogs,-1,Negative
3621,"DELTA AIR &lt;DAL> TO EXPAND PASSENGER TERMINAL",,0,Neutral
3622,"DOLLAR STEADY IN LATE PARIS TRADING",steady,1,Positive
3623,"GOLDSIL AND GOLDEN RULE AGREE TO MERGE",golden,1,Positive
3624,"FED SETS TWO-DAY SYSTEM REPURCHASES",,0,Neutral
3625,"COLONIAL BANCGROUP INC &lt;CLBGA> 1ST QTR NET",,0,Neutral
3626,"Dresdner to propose 1986 dividend 10 marks vs same, one-for-18 bonus share issue",issue, bonus,0,Neutral
3627,"LONDON OILS/SEEDS CLOSE QUIETLY MIXED",,0,Neutral
3628,"WALL STREET STOCKS/AUTOMAKERS",,0,Neutral
3629,"ST PAUL CATTLE UP 1.00/1.50 DLR - USDA",,0,Neutral
3630,"ST PAUL HOGS UP 1.00/2.00 DLRS - USDA",hogs,-1,Negative
3631,"EUROPEAN SOY/FEED AFTERNOON GENERALLY ACTIVE",,0,Neutral
3632,"CASH SOYMEAL BASIS STEADY IN INCREASED TRADE",steady,1,Positive
3633,"MIDWEST GRAIN FUTURES 11:50 EDT",,0,Neutral
3634,"BROWNING-FERRIS &lt;BFI> UNIT SEEKS WASTE PERMIT",waste,-1,Negative
3635,"LONDON SOYMEAL FUTURES CLOSE QUIETLY MIXED",,0,Neutral
3636,"WHITE HOUSE SAYS A.I.D. CHIEF PETER MCPHERSON TO BE DEPUTY TREASURY SECRETARY",,0,Neutral
3637,"JAPAN CUTS CHIP SUPPLY, MAY PRODUCE SHORTAGE",shortage,-1,Negative
3638,"SENIOR TREASURY AIDE SAYS PARIS PACT TO BE REVIEWED, U.S. THINKS IT SUCCESSFUL",successful,1,Positive
3639,"INVESTORS RAISE STAKE IN PUROLATOR &lt;PCC>",,0,Neutral
3640,"SENIOR U.S. AIDE SAYS NO CONSENSUS YET ON PARIS CLUB RELIEF FOR POOREST NATIONS",poorest, relief,0,Neutral
3641,"LONDON COCOA GRADINGS/TENDERS - APR 7",,0,Neutral
3642,"LONDON COFFEE GRADINGS/TENDERS AFTERNOON - APR 7",,0,Neutral
3643,"DUTCH MONEY MARKET DEBT RISES IN WEEK",debt,-1,Negative
3644,"INTERNATIONAL BOND HIGHLIGHTS - APRIL 7",,0,Neutral
3645,"SENATE FARM LEADER URGES HELP FOR RURAL AMERICA",,0,Neutral
3646,"KUWAIT ASKS TO USE FOREIGN FLAG TANKERS, U.S SAYS",,0,Neutral
3647,"U.S. GRAIN CERTS SAVE 50-100 MLN DLRS - AMSTUTZ",,0,Neutral
3648,"GM &lt;GM> SHIFTS LATIN AMERICAN, ASIA OFFICERS",,0,Neutral
3649,"VOLCKER SAYS FED POLICY NOT RESPONSIBLE FOR PRIME RATE RISE",,0,Neutral
3650,"LONDON EURODOLLAR DEPOSITS CLOSE QUIETLY STEADY",steady,1,Positive
3651,"U.S. URGES SURPLUS NATIONS TO BOOST GROWTH",boost,1,Positive
3652,"REUTER COMMODITIES NEWS HIGHLIGHTS 1600 GMT - APRIL 7",,0,Neutral
3653,"MIDWEST GRAIN FUTURES 12:00 EDT",,0,Neutral
3654,"CBT CORN SPREADS",,0,Neutral
3655,"MIDWEST GRAIN FUTURES 12:01 EDT",,0,Neutral
3656,"CBT SOYBEAN SPREADS",,0,Neutral
3657,"CBT SOYBEAN OIL SPREADS",,0,Neutral
3658,"LONDON GOLD CLOSES OFF LOWS",gold,1,Positive
3659,"CBT CORN FUTURES HOLD GAINS AT MIDSESSION",gains,1,Positive
3660,"CBT SOYBEAN MEAL SPREADS",,0,Neutral
3661,"CASH PORK CALLED MIXED, BEEF HIGHER",,0,Neutral
3662,"GANDALF &lt;GANDF>, BRITISH TELECOM IN AGREEMENT",agreement,1,Positive
3663,"MANHATTAN NATIONAL &lt;MLC> NAMES NEW CHAIRMAN",,0,Neutral
3664,"ACME PRECISION &lt;ACL> SETS HOLDER VOTE ON BUYOUT",,0,Neutral
3665,"UAL &lt;UAL> AIRLINE PILOTS HOLDING NATIONAL MEETING",,0,Neutral
3666,"NATIONAL GYPSUM DEBT UPGRADED BY MOODY'S",upgraded, moody, debt,-1,Negative
3667,"NYNEX &lt;NYN> TO HIRE TEMPORARY WORK FORCE",work,1,Positive
3668,"ERICSSON &lt;ERICY> GETS U S WEST &lt;USW> ORDER",,0,Neutral
3669,"MINNEAPOLIS SPRING WHEAT MOSTLY UP AT MIDDAY",,0,Neutral
3670,"MIDWEST GRAIN FUTURES 12:10 EDT",,0,Neutral
3671,"VOLCKER SAYS FED POLICY NOT LINKED TO RATE RISE",,0,Neutral
3672,"MIDDAY WINNIPEG OILSEEDS HIGHER",,0,Neutral
3673,"SCRAP COPPER QUOTED AT NOMINAL 51.50 CENTS",scrap,-1,Negative
3674,"LONDON COMMODITY EXCHANGE VOLUME STEADY - ICCH",steady,1,Positive
3675,"BANK OF ENGLAND EFFECTIVE INDEX SHOWS DOLLAR AT 101.6",effective,1,Positive
3676,"INTERNATIONAL CREDIT HIGHLIGHTS - APRIL 7",,0,Neutral
3677,"CANADA STOCKS HIGHER AT MIDSESSION",,0,Neutral
3678,"AEGON ISSUES 200 MLN GUILDER BONDS WITH WARRANTS",issues,-1,Negative
3679,"OMAHA HOGS UP 1.00 DLR - USDA",hogs,-1,Negative
